genes,logFC.genotypenpr1.1,logFC.genotypenpr1.1.treatmenttreated,logCPM,LR,PValue,FDR,AGI,symbol2,full_name
AT1G74770.1,-1.3837775089986935,-0.3040826728394087,5.496497202932615,165.0956000376471,1.4123617864671918e-36,3.5682842668323744e-34,AT1G74770,BTSL1,BRUTUS LIKE 1
AT3G16050.1,-0.06313645092872536,-2.516081057367124,4.44100864195485,164.30639621427045,2.095653086617995e-36,5.255084702726706e-34,AT3G16050,A37;ATPDX1.2;PDX1.2,NA;ARABIDOPSIS THALIANA PYRIDOXINE BIOSYNTHESIS 1.2;pyridoxine biosynthesis 1.2
AT5G54610.1,-2.4054928167043252,-1.669975941726439,2.8651932349698335,164.0970445428748,2.326909695601628e-36,5.79176441419303e-34,AT5G54610,ANK;BDA1,ankyrin;bian da 2 (becoming big in Chinese)
AT2G32680.1,-1.4624563208787837,-2.506129258433697,4.083897882044342,163.42733116251395,3.252414899854606e-36,8.035856284184888e-34,AT2G32680,AtRLP23;RLP23,receptor like protein 23;receptor like protein 23
AT2G01170.1,-1.4180930074550802,0.25887300268265023,4.830043801992002,162.22198157532355,5.9421591472130884e-36,1.4574338077711985e-33,AT2G01170,AtGABP;BAT1;GABP,NA;bidirectional amino acid transporter 1;GABA permease
AT4G10270.1,-2.8577620877296877,0.8351135147734866,2.5524614308501334,162.04076558486543,6.505711968201348e-36,1.584093721416679e-33,AT4G10270,NA,NA
AT1G22770.1,1.7037963238197886,0.1185553000228821,6.383287111874076,161.78696260918198,7.385968437948417e-36,1.785491449294552e-33,AT1G22770,FB;GI,NA;GIGANTEA
AT2G47800.1,-0.8647968544210214,-0.6995322920243373,6.5207490256628455,161.6214721003222,8.02311938997216e-36,1.9256632695846036e-33,AT2G47800,ABCC4;ATMRP4;EST3;MRP4,ATP-binding cassette C4;multidrug resistance-associated protein 4;NA;multidrug resistance-associated protein 4
AT3G60420.2,-1.8239130556900478,-0.06604332452616479,4.512210377191394,161.02192145743243,1.0827645359760293e-35,2.5803584353096834e-33,AT3G60420,NA,NA
AT5G62520.1,-2.239054834320666,0.6977964459060204,2.863514645562258,160.964881815745,1.1140893524144279e-35,2.636312001396451e-33,AT5G62520,SRO5,similar to RCD one 5
AT2G15090.1,-0.7257394584373463,2.33130783299375,6.944302408909805,160.59287123557445,1.3418411145327827e-35,3.153045114023116e-33,AT2G15090,KCS8,3-ketoacyl-CoA synthase 8
AT1G11580.1,-1.271746937673317,0.22198645034124231,8.17838883517793,158.34665389946352,4.125351816754111e-35,9.626393871289697e-33,AT1G11580,ATPMEPCRA;PMEPCRA,NA;methylesterase PCR A
AT2G25900.1,-1.1569929605296907,2.7877324455863053,5.36435774728259,158.07950972512018,4.7148796565646374e-35,1.0926164566888617e-32,AT2G25900,ATCTH;ATTZF1,NA;A. THALIANA TANDEM ZINC FINGER PROTEIN 1
AT1G76650.1,-3.5276241007702067,2.334837388389448,3.626782007882545,156.45546482522582,1.0620072496242654e-34,2.4442169590325044e-32,AT1G76650,CML38,calmodulin-like 38
AT2G19590.1,-1.7778201796185182,0.3722102890275894,5.5458496364729335,152.6734921647479,7.036754669399169e-34,1.608496805450006e-31,AT2G19590,ACO1;ATACO1,ACC oxidase 1;NA
AT5G57660.1,0.6056214796630908,0.877816957512504,5.9921876965806495,151.88508770800564,1.04369177876241e-33,2.3696034560793583e-31,AT5G57660,ATCOL5;BBX6;COL5,NA;B-box domain protein 6;CONSTANS-like 5
AT2G28630.1,-2.1421827286173647,1.4232640715528695,5.905662896495127,151.7976141570961,1.0903524474447109e-33,2.4589277140293407e-31,AT2G28630,KCS12,3-ketoacyl-CoA synthase 12
AT2G07213.1,3.534722169674811,1.8880996827852325,0.33435441663420284,151.39111987180843,1.3360909282946998e-33,2.9930218248372335e-31,AT2G07213,NA,NA
AT1G15820.1,1.100536322188121,0.8304805569799065,9.30705010657083,151.36546031823258,1.3533431108524026e-33,3.0115917358187044e-31,AT1G15820,CP24;LHCB6,NA;light harvesting complex photosystem II subunit 6
AT4G23170.1,-1.1046349915312799,-0.882662775664907,6.117808306639491,150.5733048417143,2.0110473337774445e-33,4.445737665104585e-31,AT4G23170,CRK9;EP1,CYSTEINE-RICH RLK (RECEPTOR-LIKE PROTEIN KINASE) 9;NA
AT3G13750.1,-1.1425477209423862,2.318418312480954,8.898807785927898,150.50614840186236,2.079721244931537e-33,4.56750282824768e-31,AT3G13750,BGAL1;BGAL1,beta galactosidase 1;beta-galactosidase 1
AT4G25940.1,-1.320267749280133,0.8140796880276083,5.556452426020911,150.44113605464196,2.1484357978700716e-33,4.687775303898061e-31,AT4G25940,NA,NA
AT4G28490.1,-0.873188465142863,-0.6683108384167028,5.496890701563013,149.5224398518194,3.40106338458126e-33,7.373066570883839e-31,AT4G28490,HAE;RLK5,HAESA;RECEPTOR-LIKE PROTEIN KINASE 5
AT2G16060.1,-2.3365807341569926,0.45512450376309604,6.097530055243107,149.36960872021143,3.671145389835144e-33,7.907553037771828e-31,AT2G16060,AHB1;ARATH GLB1;ATGLB1;GLB1;HB1;NSHB1;Pgb1,hemoglobin 1;NA;NA;CLASS I HEMOGLOBIN;hemoglobin 1;NA;Phytoglobin 1
AT2G33580.1,-1.2727952890569911,-1.1140536996360808,4.530844455976095,148.79953355487166,4.881933211752568e-33,1.0448580877790432e-30,AT2G33580,AtLYK5;LYK5,NA;LysM-containing receptor-like kinase 5
AT1G49860.1,-1.856695285556071,0.8899848498808898,5.045951552652758,147.53829408698084,9.172051916578392e-33,1.9506284082333363e-30,AT1G49860,ATGSTF14;GSTF14,glutathione S-transferase (class phi) 14;glutathione S-transferase (class phi) 14
AT1G31540.2,-0.7963735665366335,-0.26493370105337055,6.327199555089716,146.1928445592645,1.7973272426039268e-32,3.798351572702966e-30,AT1G31540,NA,NA
AT1G29020.1,-0.23352141846972174,-2.093787904726642,2.925035088311903,146.03121844846734,1.9486050382417594e-32,4.0923141559374744e-30,AT1G29020,NA,NA
AT1G44446.1,0.8777649986143224,0.5551415271309884,5.049603566644718,145.602626188054,2.4143011872721428e-32,5.0388415214110895e-30,AT1G44446,ATCAO;CAO;CH1,ARABIDOPSIS THALIANA CHLOROPHYLL A OXYGENASE;CHLOROPHYLL A OXYGENASE;CHLORINA 1
AT5G60800.2,-1.09135308002289,-1.4040210689464765,3.897298128276931,144.98609457682218,3.286015338371703e-32,6.815844901232466e-30,AT5G60800,HIPP3,EAVY METAL-ASSOCIATED ISOPRENYLATED PLANT PROTEIN3
AT2G38390.1,-1.1215055473731201,0.009555781897526669,6.143247447041661,142.57095063483285,1.099287854776773e-31,2.2661515641846088e-29,AT2G38390,NA,NA
AT1G70520.1,-1.1049682053825445,0.1593739921601944,6.232324329526042,142.27227217767023,1.276346620228094e-31,2.615109703225879e-29,AT1G70520,ASG6;CRK2,ALTERED SEED GERMINATION 6;cysteine-rich RLK (RECEPTOR-like protein kinase) 2
AT4G23310.1,-1.519230346855235,-3.811098511146033,0.8191858805087798,142.2263890511045,1.305966470720475e-31,2.659580930251479e-29,AT4G23310,CRK23,cysteine-rich RLK (RECEPTOR-like protein kinase) 23
AT3G62550.1,-0.6488972261999523,2.563391352820598,6.604172662222791,141.75738844942202,1.6511031794417198e-31,3.3421909057590764e-29,AT3G62550,NA,NA
AT3G46090.1,-0.78527149520697,-2.638682891138997,1.5300623756061063,141.51414085057286,1.864638979215073e-31,3.7518322742266397e-29,AT3G46090,ZAT7,"NA"
AT1G23840.1,-1.885134547930566,-0.452498403783698,1.632339911315182,141.3023450202381,2.072934782876054e-31,4.1461163437024504e-29,AT1G23840,NA,NA
AT1G06040.1,1.4259389433442158,-0.11013052986912747,6.537847353069821,141.127809910396,2.261962790232986e-31,4.4974244779531834e-29,AT1G06040,BBX24;STO,B-box domain protein 24;SALT TOLERANCE
AT3G08940.2,0.9214773844831111,1.0637380894253161,8.113004378580994,140.78750497917554,2.68152427783922e-31,5.300269340232557e-29,AT3G08940,LHCB4.2,light harvesting complex photosystem II
AT2G46240.1,0.21935274044165634,-3.3528869039494302,5.616134662214261,140.56496224119965,2.9971347897525357e-31,5.8894574973839e-29,AT2G46240,ATBAG6;BAG6,ARABIDOPSIS THALIANA BCL-2-ASSOCIATED ATHANOGENE 6;BCL-2-associated athanogene 6
AT3G03270.1,-1.8457553480251185,0.15913270812027178,5.451337256969766,140.38780138735416,3.2747357838260397e-31,6.397539058611779e-29,AT3G03270,HRU1,Hypoxia Responsive Universal Stress Protein 1
AT1G08450.1,-0.4420436832578503,-1.2219115961791016,7.203884715559192,139.5000232809459,5.104519084309123e-31,9.914569379823997e-29,AT1G08450,AtCRT3;CRT3;EBS2;PSL1,A. thaliana calreticulin 3;calreticulin 3;EMS-MUTAGENIZED BRI1 SUPPRESSOR 2;PRIORITY IN SWEET LIFE 1
AT1G67100.1,-3.109746246858603,-0.10097314118715246,1.0835777700494407,139.16832402916575,6.0253518031269355e-31,1.1635854671762718e-28,AT1G67100,LBD40,LOB domain-containing protein 40
AT3G14200.1,0.17318927016472696,-2.714619743477328,5.634757543778953,138.01248650750495,1.0739135894172545e-30,2.0620368246627763e-28,AT3G14200,NA,NA
AT2G27580.1,-0.1661518379784447,-1.1986448470635658,5.319049288681131,137.6643068742839,1.2781316365923176e-30,2.4402147302713097e-28,AT2G27580,SAP3,Stress Associated Protein3
AT3G48650.1,-2.653293816545339,-0.6863835203764393,3.2654972737899115,137.0291557470547,1.7558883589674603e-30,3.333410205538113e-28,AT3G48650,NA,NA
AT1G55910.1,-0.44630165212277567,-1.4643987902452604,3.9486567348505632,136.88590571083867,1.8862673598084953e-30,3.560806506982307e-28,AT1G55910,ZIP11,zinc transporter 11 precursor
AT5G39020.1,-2.0102045155562753,0.23989257460804875,4.007016061701538,135.94055950460955,3.0260950849210795e-30,5.68060598008481e-28,AT5G39020,NA,NA
AT2G47730.1,-0.5848023386283078,-0.8061861743648004,9.58597554495258,134.8245393941518,5.2871697973335866e-30,9.869971085000176e-28,AT2G47730,ATGSTF5;ATGSTF8;GST6;GSTF8,GLUTATHIONE S-TRANSFERASE (CLASS PHI) 5;Arabidopsis thaliana glutathione S-transferase phi 8;NA;glutathione S-transferase phi 8
AT4G17250.1,-1.074729061558431,-0.42501267280350535,4.163960339052992,134.66601366631872,5.7233022581257124e-30,1.0625105109256363e-27,AT4G17250,NA,NA
AT3G43190.1,-3.0606767804323183,0.4463842906609276,7.224660225180826,131.91130243222884,2.2689484373684776e-29,4.1890772193656914e-27,AT3G43190,ATSUS4;SUS4,ARABIDOPSIS THALIANA SUCROSE SYNTHASE 4;sucrose synthase 4
AT1G67360.2,-0.10981410730048242,-2.2428958202275897,4.966952201968237,131.4103442131901,2.9147836288336114e-29,5.352052431479072e-27,AT1G67360,LDAP1;SRP1,LD-associated protein 1;small rubber particle protein
AT5G41740.2,-1.5218400411630113,-0.20409399112177434,5.272714312843095,131.37029912532253,2.9737332029128346e-29,5.430618645884623e-27,AT5G41740,NA,NA
AT5G08760.1,-0.6905795130024328,-0.642622979197051,5.377101115261123,130.3351700357988,4.9897343852003626e-29,9.062975935756896e-27,AT5G08760,NA,NA
AT4G23180.1,-2.110136729506106,1.184996340639733,6.593548270314137,130.17244037433795,5.412697106973654e-29,9.77835742949079e-27,AT4G23180,CRK10;RLK4,cysteine-rich RLK (RECEPTOR-like protein kinase) 10;NA
AT4G17970.1,-1.576885005024263,0.6586621218688103,4.023867833814204,130.09192479080176,5.635045947609403e-29,1.0125605023078672e-26,AT4G17970,ALMT12;ATALMT12;QUAC1,"aluminum-activated, malate transporter 12;NA;quick-activating anion channel 1"
AT2G24165.1,-0.5268070903485437,-4.159603469321816,0.45259634794102427,129.80455906086368,6.505761483640404e-29,1.1628010498578983e-26,AT2G24165,NA,NA
AT3G56200.1,-1.2514059782737048,-0.12946017852398853,4.794720957080684,129.67876056533905,6.928112531708956e-29,1.2317377634417163e-26,AT3G56200,NA,NA
AT4G11000.1,-2.430361232254344,0.4727086752208796,2.7865909709053676,129.58274377608026,7.268833383961015e-29,1.2855123124624106e-26,AT4G11000,NA,NA
AT4G18205.1,-1.5930800030658974,2.0511551210181143,5.302667380893696,129.39421539344735,7.987357667213118e-29,1.40518948865809e-26,AT4G18205,AtPUP21;PUP21,NA;purine permease 21
AT1G57990.1,-1.6985887672714914,1.2716912484152818,6.5463091282809796,128.90084691390064,1.022202023478508e-28,1.7889600204648345e-26,AT1G57990,ATPUP18;PUP18,purine permease 18;purine permease 18
AT5G19240.1,-1.8002876039037814,0.2104040357180198,7.587736348677991,128.35448679434836,1.3433133438339037e-28,2.338757252824188e-26,AT5G19240,NA,NA
AT4G11660.1,-0.2500525346639938,-1.71178180876633,4.322225876347037,127.37819600163347,2.1886493163108025e-28,3.790875996220391e-26,AT4G11660,AT-HSFB2B;HSF7;HSFB2B,NA;NA;HEAT SHOCK TRANSCRIPTION FACTOR  B2B
AT5G48380.1,-0.860277693614073,-0.22425205159488792,7.289785683726059,127.31531656791864,2.2585529483558547e-28,3.8918921113155607e-26,AT5G48380,BIR1,BAK1-interacting receptor-like kinase 1
AT5G49850.1,-0.9306887972541696,-1.0000822361353263,3.6254370861224055,126.38366668113295,3.5986157702891737e-28,6.169422811900859e-26,AT5G49850,NA,NA
AT5G02290.1,-0.8490863329047605,-0.12712766244637058,5.808632375136815,125.7854485292572,4.853297346506053e-28,8.278197839456671e-26,AT5G02290,NAK,"NA"
AT3G11340.1,-0.544782069768153,-2.3195563792168294,7.022600388026344,125.62892317719196,5.248388175304475e-28,8.906885831645503e-26,AT3G11340,UGT76B1,UDP-dependent glycosyltransferase 76B1
AT2G41160.1,-0.3589512774069028,-0.9261950491419472,5.325830944671527,124.7354216676421,8.204409634322782e-28,1.3853496107161513e-25,AT2G41160,UBAC2B,"NA"
AT1G77120.1,-2.477683378726721,0.3203281488360095,7.733404473801841,123.70472144681236,1.3736024131864537e-27,2.307789414394561e-25,AT1G77120,ADH;ADH1;ATADH;ATADH1,ALCOHOL DEHYDROGENASE;alcohol dehydrogenase 1;ARABIDOPSIS THALIANA ALCOHOL DEHYDROGENASE;NA
AT3G26600.1,-0.7169097086962147,-0.5216789014701618,4.556322666537741,123.28028773996779,1.6983439697714516e-27,2.839191744888573e-25,AT3G26600,ARO4,armadillo repeat only 4
AT1G66880.1,-1.0049850196123011,-1.0451567090129115,6.472633366651145,122.87501688451397,2.0798360501893348e-27,3.4597351959634667e-25,AT1G66880,NA,NA
AT4G10340.1,0.8496256685359036,0.8304079270512216,10.492461017763892,122.60869225764736,2.376078362996224e-27,3.9330534558324684e-25,AT4G10340,LHCB5,light harvesting complex of photosystem II 5
AT3G50470.1,-3.075971452100318,0.21156524640978566,2.4400584079803322,122.03034599349459,3.172831840186708e-27,5.226151739899694e-25,AT3G50470,HR3;MLA10,homolog of RPW8 3;INTRACELLULAR MILDEW A 10
AT5G22060.1,-0.16818081630831835,-1.3680844416405136,7.308397520060097,121.99553636269238,3.2285377620761998e-27,5.291967116160218e-25,AT5G22060,ATJ2;J2,ARABIDOPSIS THALIANA DNAJ HOMOLOGUE 2;DNAJ homologue 2
AT5G47910.1,-1.3968972081846023,0.2921130528929485,6.776714059037816,121.28527224768004,4.605086193936053e-27,7.511655645079575e-25,AT5G47910,ATRBOHD;RBOHD,NA;respiratory burst oxidase homologue D
AT4G10120.1,-1.3877384979528957,0.9471479739246856,5.744333556841633,121.13210323096759,4.971620758791201e-27,8.065868209326177e-25,AT4G10120,ATSPS4F;SPS4F,NA;sucrose phosphate synthase 4F
AT3G28540.1,0.7434798761915333,-3.2907564763737627,3.6350431924121396,121.1235775117173,4.992859316528316e-27,8.065868209326177e-25,AT3G28540,NA,NA
AT5G19940.1,0.67470732910507,0.6497021108702696,7.1875754958892255,121.03036571919151,5.231063749826988e-27,8.410249001037629e-25,AT5G19940,NA,NA
AT5G38990.1,-0.8640049202015744,-0.22739566990836768,6.259403207966647,120.73014977664613,6.078285235207796e-27,9.725835260640588e-25,AT5G38990,NA,NA
AT2G41880.1,-0.8747063724118783,-0.47173046497069704,4.387861445050042,120.60859754902818,6.459156498781917e-27,1.0286283254600473e-24,AT2G41880,AGK1;GK-1,NA;guanylate kinase 1
AT3G48640.1,-2.026872791999302,-1.2762058955258913,0.7266472823460965,120.51681940527146,6.762467296838053e-27,1.0718510665488314e-24,AT3G48640,NA,NA
AT1G80440.1,-1.6386605985061604,2.6519460090141105,5.532401560475279,120.45537568251352,6.973447132464137e-27,1.1001022091317367e-24,AT1G80440,KFB20;KMD1,Kelch repeat F-box 20;KISS ME DEADLY 1
AT4G23610.1,-0.6648096196351293,-2.376773465518894,0.9570913961774417,120.3306404298072,7.422213261595849e-27,1.165426215028709e-24,AT4G23610,NA,NA
AT1G61840.1,-1.1830844093909683,-1.4737348249467004,2.384303311051487,119.90826099545697,9.167521930037557e-27,1.4264078711492124e-24,AT1G61840,NA,NA
AT3G16030.1,-0.6552593175913397,-0.8435080707916637,3.7321915193855446,119.90789077283722,9.169219099108085e-27,1.4264078711492124e-24,AT3G16030,CES101;RFO3,CALLUS EXPRESSION OF RBCS 101;RESISTANCE TO FUSARIUM OXYSPORUM 3
AT1G02610.1,-2.152894702564834,3.2855384241607712,2.6096094239520164,119.56098644259512,1.0905903951693218e-26,1.688756610989841e-24,AT1G02610,NA,NA
AT5G05410.1,0.6679379831038278,-2.3208242983748404,3.870896729458593,119.2866131269039,1.2509532421323291e-26,1.928189488171125e-24,AT5G05410,DREB2;DREB2A,DEHYDRATION-RESPONSIVE ELEMENT BINDING PROTEIN 2;DRE-binding protein 2A
AT2G46430.1,-0.8165361823449451,-0.8128332399847293,5.752234797154037,119.03506537993745,1.4186131335881403e-26,2.176631895654278e-24,AT2G46430,ATCNGC3;CNGC3;CNGC3.C,cyclic nucleotide gated channel 3;cyclic nucleotide gated channel 3;NA
AT4G33300.1,-0.6718468164916368,-0.3109087298291152,7.118124462517806,118.49287700370495,1.8603672528295957e-26,2.84145729225364e-24,AT4G33300,ADR1-L1,ADR1-like 1
AT3G29970.1,-3.3661651578181466,0.00835519724110608,2.5230762734978147,118.45575171459328,1.895223096348251e-26,2.8815966734612643e-24,AT3G29970,NA,NA
AT1G31280.1,-0.02921499301003676,-1.5284715183882442,5.00964134619527,117.81549163589584,2.6103037657241257e-26,3.950965186300094e-24,AT1G31280,AGO2;AtAGO2,argonaute 2;NA
AT5G10040.1,-3.809846022116195,0.6205663678295488,1.8918479506748351,117.69131571866806,2.777509210148352e-26,4.185195716565243e-24,AT5G10040,NA,NA
AT5G15120.1,-2.5053636435197695,0.9741351946383775,4.274030894046072,116.90890784203467,4.107269682085868e-26,6.161271243636132e-24,AT5G15120,PCO1,plant cysteine oxidase 1
AT5G67430.1,-0.29002659325535857,-1.6767852112707113,2.781765269752703,116.51733249216947,4.995543284044531e-26,7.460455352465083e-24,AT5G67430,NA,NA
AT5G63160.1,-1.6428997194392567,3.219815620091571,5.833209906034042,116.47714627217727,5.096934506002709e-26,7.578194392508984e-24,AT5G63160,BT1,BTB and TAZ domain protein 1
AT5G25450.1,-0.5149100102871714,-3.18815210482096,2.7059160232841224,116.21255305456367,5.817879746035613e-26,8.611999789704347e-24,AT5G25450,NA,NA
AT4G25480.1,5.256151791045547,-3.1966566155918783,-0.11921612262414487,116.00248854751183,6.462189188720569e-26,9.523793031552129e-24,AT4G25480,ATCBF3;CBF3;DREB1A,NA;C-REPEAT BINDING FACTOR  3;dehydration response element B1A
AT2G34390.1,-2.6530231398647746,0.5844804738411662,3.9726609163919004,115.96401978390067,6.58768848442677e-26,9.666354080947961e-24,AT2G34390,NIP2;1;NLM4,NOD26-like intrinsic protein 2;1;NOD26-LIKE MIP 4
AT1G16670.1,-0.5579818999956143,-0.7422776827625663,4.9589472668453904,115.41935146663657,8.649804197210088e-26,1.2636987853680581e-23,AT1G16670,CRPK1,cold-responsive protein kinase 1
AT5G54720.1,-1.8075242619898078,0.7252933917687945,5.142714269348676,115.26688792887413,9.334978309353984e-26,1.3578958491381495e-23,AT5G54720,NA,NA
AT5G20830.1,-1.611576621820946,0.3717667527810167,6.639281705634728,115.06292579622452,1.033720496558324e-25,1.497201557127276e-23,AT5G20830,ASUS1;atsus1;SUS1,NA;NA;sucrose synthase 1
AT2G46400.1,-0.5300625396309625,-3.2111335228647695,3.8126785502371665,114.74377988593051,1.2125643103488023e-25,1.748694676237788e-23,AT2G46400,ATWRKY46;WRKY46,WRKY DNA-BINDING PROTEIN 46;WRKY DNA-binding protein 46
AT4G31800.1,-1.9435778054882722,0.06362967238015571,7.027236991924595,114.66439200723305,1.2616637938717377e-25,1.811727641097356e-23,AT4G31800,ATWRKY18;WRKY18,ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 18;WRKY DNA-binding protein 18
AT3G13650.1,-0.5760543310105567,-0.7155140545848863,4.305431399158433,114.15066613947536,1.6311646275429575e-25,2.3323571836041896e-23,AT3G13650,NA,NA
AT1G16260.1,-0.938919801213884,-0.271210126265451,4.9837214717991705,113.93452221507405,1.817326049744783e-25,2.587533471335771e-23,AT1G16260,NA,NA
AT3G46370.1,1.5131231945382209,0.6500635749834308,1.6867927271424072,113.71606199722953,2.0270799844977577e-25,2.8740059763330656e-23,AT3G46370,NA,NA
AT5G03360.1,-1.4932691182778308,0.24493838776458415,4.431955425570262,113.50636656301936,2.251156408103038e-25,3.178292337188163e-23,AT5G03360,NA,NA
AT1G73260.1,1.799076012985167,-0.4660947119590762,5.933216034097476,113.45782169046907,2.306465992294111e-25,3.242756078370992e-23,AT1G73260,ATKTI1;KTI1,ARABIDOPSIS THALIANA KUNITZ TRYPSIN INHIBITOR 1;kunitz trypsin inhibitor 1
AT4G28250.1,-0.7922013449213409,-0.1707872664264225,5.887836980792031,112.57347432578567,3.589059397698004e-25,5.0249822450603467e-23,AT4G28250,ATEXPB3;ATHEXP BETA 1.6;EXPB3,expansin B3;NA;expansin B3
AT1G52120.1,-1.830386698393699,-1.5846993573594221,0.8110597808230213,112.48227163494647,3.756514404517804e-25,5.2376098348799686e-23,AT1G52120,NA,NA
AT1G30070.2,0.24049454360652966,-2.636692584087522,4.396804519948603,112.40790761724172,3.8988183351223363e-25,5.413557590776063e-23,AT1G30070,NA,NA
AT1G21130.1,-1.038186973498616,1.7397727092201989,7.745997561308233,112.18956143546416,4.348568050519362e-25,6.013192742121465e-23,AT1G21130,IGMT4,indole glucosinolate O-methyltransferase 4
